#K-Path(1/A)  Energy(eV)      Weight
# Band-Index    1
      2.5544    -19.2747      0.0000
      2.5118    -19.3416      0.0000
      2.4693    -19.4047      0.0000
      2.4267    -19.4632      0.0000
      2.3842    -19.5168      0.0355
      2.3416    -19.4632      1.0000
      2.2991    -19.4047      1.0000
      2.2565    -19.3416      1.0000
      2.2140    -19.2747      1.0000
      2.1714    -19.2043      1.0000
      2.1288    -19.1312      1.0000
      2.0863    -19.0810      0.0000
      2.0437    -19.0736      0.0000
      2.0437    -19.0736      0.0000
      2.0011    -19.0716      0.0000
      1.9586    -19.1276      0.0000
      1.9160    -19.2013      0.0000
      1.8734    -19.2722      0.0000
      1.8308    -19.3396      0.0000
      1.7882    -19.4029      0.0000
      1.7456    -19.4618      0.0000
      1.7030    -19.5157      0.0000
      1.6604    -19.4618      0.0000
      1.6178    -19.4029      0.0000
      1.5753    -19.3396      0.0000
      1.5327    -19.2722      0.0000
      1.4901    -19.2013      0.0000
      1.4475    -19.1276      0.0000
      1.4049    -19.0716      0.0000
      1.3623    -19.0736      0.0000
      1.3623    -19.0736      0.0000
      1.3198    -19.0810      0.0000
      1.2772    -19.1312      0.0000
      1.2346    -19.2043      0.0000
      1.1921    -19.2747      0.0000
      1.1495    -19.3416      0.0000
      1.1070    -19.4047      0.0000
      1.0644    -19.4632      0.0000
      1.0219    -19.5168      0.0000
      0.9793    -19.4632      0.0000
      0.9368    -19.4047      0.0000
      0.8942    -19.3416      0.0000
      0.8516    -19.2747      0.0000
      0.8091    -19.2043      0.0000
      0.7665    -19.1312      0.0000
      0.7240    -19.0810      0.0000
      0.6814    -19.0736      0.0000
      0.6814    -19.0736      0.0000
      0.6388    -19.0716      0.0000
      0.5963    -19.1276      1.0000
      0.5537    -19.2013      1.0000
      0.5111    -19.2722      1.0000
      0.4685    -19.3396      1.0000
      0.4259    -19.4029      1.0000
      0.3833    -19.4618      1.0000
      0.3407    -19.5157      0.5344
      0.2981    -19.4618      0.0000
      0.2555    -19.4029      0.0000
      0.2129    -19.3396      0.0000
      0.1704    -19.2722      0.0000
      0.1278    -19.2013      0.0000
      0.0852    -19.1276      0.0000
      0.0426    -19.0716      0.0000
      0.0000    -19.0736      0.0000
# Band-Index  131
      0.0000    -19.0246      0.0000
      0.0426    -19.0518      0.0000
      0.0852    -19.0653      0.0000
      0.1278    -19.0550      0.0000
      0.1704    -19.0405      0.0000
      0.2129    -19.0223      0.0000
      0.2555    -19.0003      0.0000
      0.2981    -18.9749      0.0000
      0.3407    -18.9462      0.0000
      0.3833    -18.9749      0.0000
      0.4259    -19.0003      0.0000
      0.4685    -19.0223      0.0000
      0.5111    -19.0405      0.0000
      0.5537    -19.0550      0.0000
      0.5963    -19.0653      0.0000
      0.6388    -19.0518      1.0000
      0.6814    -19.0246      0.0000
      0.6814    -19.0246      0.0000
      0.7240    -19.0586      0.0000
      0.7665    -19.0981      0.0000
      0.8091    -19.1177      0.0000
      0.8516    -19.1362      0.0000
      0.8942    -19.1519      0.0000
      0.9368    -19.1638      0.0000
      0.9793    -19.1708      0.0000
      1.0219    -19.1731      0.0000
      1.0644    -19.1708      0.0000
      1.1070    -19.1638      0.0000
      1.1495    -19.1519      0.0000
      1.1921    -19.1362      0.0000
      1.2346    -19.1177      0.0000
      1.2772    -19.0981      0.0000
      1.3198    -19.0586      0.0000
      1.3623    -19.0246      0.0000
      1.3623    -19.0246      0.0000
      1.4049    -19.0518      0.0000
      1.4475    -19.0653      0.0000
      1.4901    -19.0550      0.0000
      1.5327    -19.0405      0.0000
      1.5753    -19.0223      0.0000
      1.6178    -19.0003      0.0000
      1.6604    -18.9749      0.0000
      1.7030    -18.9462      0.0000
      1.7456    -18.9749      0.0000
      1.7882    -19.0003      0.0000
      1.8308    -19.0223      0.0000
      1.8734    -19.0405      0.0000
      1.9160    -19.0550      0.0000
      1.9586    -19.0653      0.0000
      2.0011    -19.0518      0.0000
      2.0437    -19.0246      0.0000
      2.0437    -19.0246      0.0000
      2.0863    -19.0586      0.0000
      2.1288    -19.0981      0.0000
      2.1714    -19.1177      0.0000
      2.2140    -19.1362      0.0000
      2.2565    -19.1519      0.0000
      2.2991    -19.1638      0.0000
      2.3416    -19.1708      0.0000
      2.3842    -19.1731      0.0000
      2.4267    -19.1708      0.0000
      2.4693    -19.1638      0.0000
      2.5118    -19.1519      0.0000
      2.5544    -19.1362      0.0000
      2.5969    -19.1177      0.0000
      2.6395    -19.0981      0.0000
      2.6821    -19.0586      0.0000
      2.7246    -19.0246      0.0000
      2.7246    -19.0246      0.0000
      2.7681    -19.0804      0.0000
      2.8115    -19.0959      0.0000
      2.8550    -19.1133      0.0000
      2.8984    -19.1286      0.0000
      2.9419    -19.1403      0.0000
      2.9854    -19.1474      0.0000
      3.0288    -19.1496      0.0000
      3.0723    -19.1496      0.0000
      3.1157    -19.1474      0.0000
      3.1592    -19.1403      0.0000
      3.2026    -19.1286      0.0000
      3.2461    -19.1133      0.0000
      3.2896    -19.0959      0.0000
      3.3330    -19.0804      0.0000
      3.3765    -19.0246      1.0000
      3.3765    -19.0246      1.0000
      3.4191    -19.0518      0.0000
      3.4616    -19.0653      0.0000
      3.5042    -19.0550      0.0000
      3.5468    -19.0405      0.0000
      3.5894    -19.0223      0.0000
      3.6320    -19.0003      0.0000
      3.6746    -18.9749      0.0000
      3.7172    -18.9462      0.0000
      3.7598    -18.9749      0.0000
      3.8024    -19.0003      0.0000
      3.8449    -19.0223      0.0000
      3.8875    -19.0405      0.0000
      3.9301    -19.0550      0.0000
      3.9727    -19.0653      0.0000
      4.0153    -19.0518      0.0000
      4.0579    -19.0246      0.0000
      4.0579    -19.0246      0.0000
      4.1014    -19.0804      0.0000
      4.1448    -19.0959      0.0000
      4.1883    -19.1133      0.0000
      4.2317    -19.1286      0.0000
      4.2752    -19.1403      0.0000
      4.3186    -19.1474      0.0000
      4.3621    -19.1496      0.0000
      4.4056    -19.1496      0.0000
      4.4490    -19.1474      0.0000
      4.4925    -19.1403      0.0000
      4.5359    -19.1286      0.0000
      4.5794    -19.1133      0.0000
      4.6228    -19.0959      0.0000
      4.6663    -19.0804      0.0000
      4.7098    -19.0246      0.0000
      4.7098    -19.0246      0.0000
      4.7536    -19.0591      0.0000
      4.7974    -19.0888      0.0000
      4.8412    -19.1136      0.0000
      4.8851    -19.1331      0.0000
      4.9289    -19.1470      0.0000
      4.9727    -19.1553      0.0000
      5.0166    -19.1579      0.0000
      5.0604    -19.1579      0.0000
      5.1042    -19.1553      0.0000
      5.1481    -19.1470      0.0000
      5.1919    -19.1331      0.0000
      5.2357    -19.1136      0.0000
      5.2796    -19.0888      0.0000
      5.3234    -19.0591      0.0000
      5.3672    -19.0246      0.0000
      5.3672    -19.0246      0.0000
      5.4098    -19.0518      0.0000
      5.4524    -19.0653      0.0000
      5.4950    -19.0550      0.0000
      5.5376    -19.0405      0.0000
      5.5802    -19.0223      0.0000
      5.6228    -19.0003      0.0000
      5.6653    -18.9749      0.0000
      5.7079    -18.9462      0.5560
      5.7505    -18.9749      1.0000
      5.7931    -19.0003      1.0000
      5.8357    -19.0223      1.0000
      5.8783    -19.0405      1.0000
      5.9209    -19.0550      1.0000
      5.9635    -19.0653      1.0000
      6.0061    -19.0518      0.0000
      6.0487    -19.0246      0.0000
      6.0487    -19.0246      0.0000
      6.0925    -19.0591      0.0000
      6.1363    -19.0888      0.0000
      6.1801    -19.1136      0.0000
      6.2240    -19.1331      0.0000
      6.2678    -19.1470      0.0000
      6.3116    -19.1553      0.0000
      6.3555    -19.1579      0.0000
      6.3993    -19.1579      0.0000
      6.4431    -19.1553      0.0000
      6.4870    -19.1470      0.0000
      6.5308    -19.1331      0.0000
      6.5746    -19.1136      0.0000
      6.6185    -19.0888      0.0000
      6.6623    -19.0591      0.0000
      6.7061    -19.0246      0.0000
# Band-Index  132
      6.7061    -19.0246      0.0000
      6.6623    -19.0195      0.0000
      6.6185    -19.0548      0.0000
      6.5746    -19.0854      0.0000
      6.5308    -19.1109      0.0000
      6.4870    -19.1311      0.0000
      6.4431    -19.1458      0.0000
      6.3993    -19.1547      0.0000
      6.3555    -19.1547      0.0000
      6.3116    -19.1458      0.0000
      6.2678    -19.1311      0.0000
      6.2240    -19.1109      0.0000
      6.1801    -19.0854      0.0000
      6.1363    -19.0548      0.0000
      6.0925    -19.0195      0.0000
      6.0487    -19.0246      0.0000
      6.0487    -19.0246      0.0000
      6.0061    -19.0226      0.0000
      5.9635    -19.0164      0.0000
      5.9209    -19.0061      0.0000
      5.8783    -18.9920      0.0000
      5.8357    -18.9741      0.0000
      5.7931    -18.9582      0.0000
      5.7505    -18.9514      0.0000
      5.7079    -18.9462      0.4440
      5.6653    -18.9514      0.0000
      5.6228    -18.9582      0.0000
      5.5802    -18.9741      0.0000
      5.5376    -18.9920      0.0000
      5.4950    -19.0061      0.0000
      5.4524    -19.0164      0.0000
      5.4098    -19.0226      0.0000
      5.3672    -19.0246      0.0000
      5.3672    -19.0246      0.0000
      5.3234    -19.0195      0.0000
      5.2796    -19.0548      0.0000
      5.2357    -19.0854      0.0000
      5.1919    -19.1109      0.0000
      5.1481    -19.1311      0.0000
      5.1042    -19.1458      0.0000
      5.0604    -19.1547      0.0000
      5.0166    -19.1547      0.0000
      4.9727    -19.1458      0.0000
      4.9289    -19.1311      0.0000
      4.8851    -19.1109      0.0000
      4.8412    -19.0854      0.0000
      4.7974    -19.0548      0.0000
      4.7536    -19.0195      0.0000
      4.7098    -19.0246      0.0000
      4.7098    -19.0246      0.0000
      4.6663    -19.0180      0.0000
      4.6228    -19.0517      0.0000
      4.5794    -19.0809      0.0000
      4.5359    -19.1052      0.0000
      4.4925    -19.1242      0.0000
      4.4490    -19.1380      0.0000
      4.4056    -19.1465      0.0000
      4.3621    -19.1465      0.0000
      4.3186    -19.1380      0.0000
      4.2752    -19.1242      0.0000
      4.2317    -19.1052      0.0000
      4.1883    -19.0809      0.0000
      4.1448    -19.0517      0.0000
      4.1014    -19.0180      0.0000
      4.0579    -19.0246      0.0000
      4.0579    -19.0246      0.0000
      4.0153    -19.0226      0.0000
      3.9727    -19.0164      0.0000
      3.9301    -19.0061      0.0000
      3.8875    -18.9920      0.0000
      3.8449    -18.9741      0.0000
      3.8024    -18.9582      0.0000
      3.7598    -18.9514      0.0000
      3.7172    -18.9462      0.0000
      3.6746    -18.9514      0.0000
      3.6320    -18.9582      0.0000
      3.5894    -18.9741      1.0000
      3.5468    -18.9920      1.0000
      3.5042    -19.0061      1.0000
      3.4616    -19.0164      1.0000
      3.4191    -19.0226      1.0000
      3.3765    -19.0246      1.0000
      3.3765    -19.0246      1.0000
      3.3330    -19.0180      0.0000
      3.2896    -19.0517      0.0000
      3.2461    -19.0809      0.0000
      3.2026    -19.1052      0.0000
      3.1592    -19.1242      0.0000
      3.1157    -19.1380      0.0000
      3.0723    -19.1465      0.0000
      3.0288    -19.1465      0.0000
      2.9854    -19.1380      0.0000
      2.9419    -19.1242      0.0000
      2.8984    -19.1052      0.0000
      2.8550    -19.0809      0.0000
      2.8115    -19.0517      0.0000
      2.7681    -19.0180      0.0000
      2.7246    -19.0246      0.0000
      2.7246    -19.0246      0.0000
      2.6821    -19.0561      0.0000
      2.6395    -19.0885      0.0000
      2.5969    -19.1142      0.0000
      2.5544    -19.1354      0.0000
      2.5118    -19.1516      0.0000
      2.4693    -19.1632      0.0000
      2.4267    -19.1705      0.0000
      2.3842    -19.1731      0.0000
      2.3416    -19.1705      0.0000
      2.2991    -19.1632      0.0000
      2.2565    -19.1516      0.0000
      2.2140    -19.1354      0.0000
      2.1714    -19.1142      0.0000
      2.1288    -19.0885      0.0000
      2.0863    -19.0561      1.0000
      2.0437    -19.0246      0.0000
      2.0437    -19.0246      0.0000
      2.0011    -19.0226      0.0000
      1.9586    -19.0164      0.0000
      1.9160    -19.0061      0.0000
      1.8734    -18.9920      0.0000
      1.8308    -18.9741      0.0000
      1.7882    -18.9582      1.0000
      1.7456    -18.9514      1.0000
      1.7030    -18.9462      0.0000
      1.6604    -18.9514      0.0000
      1.6178    -18.9582      0.0000
      1.5753    -18.9741      0.0000
      1.5327    -18.9920      0.0000
      1.4901    -19.0061      0.0000
      1.4475    -19.0164      0.0000
      1.4049    -19.0226      0.0000
      1.3623    -19.0246      0.0000
      1.3623    -19.0246      0.0000
      1.3198    -19.0561      0.0000
      1.2772    -19.0885      0.0000
      1.2346    -19.1142      0.0000
      1.1921    -19.1354      0.0000
      1.1495    -19.1516      0.0000
      1.1070    -19.1632      0.0000
      1.0644    -19.1705      0.0000
      1.0219    -19.1731      0.0000
      0.9793    -19.1705      0.0000
      0.9368    -19.1632      0.0000
      0.8942    -19.1516      0.0000
      0.8516    -19.1354      0.0000
      0.8091    -19.1142      0.0000
      0.7665    -19.0885      0.0000
      0.7240    -19.0561      0.0000
      0.6814    -19.0246      0.0000
      0.6814    -19.0246      0.0000
      0.6388    -19.0226      0.0000
      0.5963    -19.0164      0.0000
      0.5537    -19.0061      0.0000
      0.5111    -18.9920      0.0000
      0.4685    -18.9741      0.0000
      0.4259    -18.9582      0.0000
      0.3833    -18.9514      0.0000
      0.3407    -18.9462      0.0000
      0.2981    -18.9514      0.0000
      0.2555    -18.9582      0.0000
      0.2129    -18.9741      0.0000
      0.1704    -18.9920      0.0000
      0.1278    -19.0061      0.0000
      0.0852    -19.0164      0.0000
